Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
â	â	hurâe, nâum	terenaterena	4	U+00e2
ɾ$	ɾ	pueʼljomeɾ, wokoɾ	amueshayanesha	4	U+027e U+0024
ʔʃ	ʔʃ	-iːʔʃau, naʔʃanana	resigaroresigaro, chamicuro	4	U+0294 U+0283
r̥	r̥	ir̥uti, tsɨr̥ɨ	yawalapitiyawalapiti	4	U+0072 U+0325
ss	ss	nesse, esse	enawenemaweenawenenawe, waraicu, yumana	4	U+0073 U+0073
^aa	aa	aata, -aapɨ	inapariinamari, yawalapitiyawalapiti, wainuma, paraujanoanu	4	U+005e U+0061 U+0061
ɸ	ɸ	-waɸu, -haɸuta	bahuanashiriana	3	U+0278
ç	ç	maçida, açu	bahuanashiriana, manxinerimachinere	3	U+00e7
eʼ	eʼ	pueʼtʃ, pueʼljomeɾ	amueshayanesha	3	U+0065 U+02bc
ww	ww	duwwe, awwe	enawenemaweenawenenawe, palikur	3	U+0077 U+0077
n̥	n̥	-in̥iu, hameːʔn̥aʔoː	resigaroresigaro	3	U+006e U+0325
î	î	harîrine, sînji	terenaterena	3	U+00ee
^aa$	aa	-aa, aa	inapariinamari, baniwaicana, kauixana	3	U+005e U+0061 U+0061 U+0024
ns	ns	aynsima, polosiensi	barebarawana, kauixana, palikur	3	U+006e U+0073
^ô	ô	ôpe, ôo	terenaterena	3	U+005e U+00f4
oo	oo	mmoo-ľuʔu, tooľo	guajirowayuu, paraujanoanu	3	U+006f U+006f
^pw	pw	pwaye, pwena	chamicuro, piroyine, waraicu	3	U+005e U+0070 U+0077
mm	mm	tummaʔoko, ummo	trinitariomoxos, amueshayanesha	3	U+006d U+006d
ɨ̃	ɨ̃	mɨhɨ̃ʂa, pɨtɨ̃ka	mehinaku, apurinaapurina	3	U+0268 U+0303
ee$	ee	tee, ta-yee	guajirowayuu, manao, asheninkacampa	3	U+0065 U+0065 U+0024
nh	nh	-iːnhɲá, uɔnhun	baniwaicana, wainuma, kinikinauguana	3	U+006e U+0068
^nn	nn	nnɨtʃi, nnoho	guajirowayuu, mawayanamapidian, piroyine	3	U+005e U+006e U+006e
ll	ll	pellɨmɨ, illa	kauixana	3	U+006c U+006c
^ɾ	ɾ	ɾanto, ɾose	enawenemaweenawenenawe, amueshayanesha, tariana	3	U+005e U+027e
ẽ$	ẽ	lepĩĩmẽ, -rikẽ	tainotaino, kauixana, guinauguinao	3	U+1ebd U+0024
^ɣ	ɣ	ɣititsi, ɣeNpita	caquintepoyenisati	3	U+005e U+0263
wh	wh	-e:awhe, kawhaneɾi	tariana, cabiyaricaviyari	3	U+0077 U+0068
^t̼	t̼	t̼iyeː, t̼idʒeː	baniwaicana	3	U+005e U+0074 U+033c
^a:	a:	a:hẽhã, a:tʃidiha	mandawakamandahuaca	3	U+005e U+0061 U+003a
^tʂ	tʂ	tʂenopets, tʂihta	chamicuro, amueshayanesha	3	U+005e U+0074 U+0282
^x	x	xa-, xey	tainotaino, kinikinauguana	3	U+005e U+0078
uː$	uː	iːnetuː, kamuː	achagua, wapixanawapishana, cabiyaricaviyari	3	U+0075 U+02d0 U+0024
^ee	ee	-eepi, eere	caquintepoyenisati, wainuma	2	U+005e U+0065 U+0065
oː$	oː	soː, hameːʔn̥aʔoː	aruaarua, resigaroresigaro	2	U+006f U+02d0 U+0024
^e:	e:	-e:awhe, e:nuhu	cabiyaricaviyari, mandawakamandahuaca	2	U+005e U+0065 U+003a
rh	rh	-tʃarha, apairhairy	cabiyaricaviyari, wainuma	2	U+0072 U+0068
^ʧ	ʧ	ʧetui, ʧetu-i	mehinaku, waurawaura	2	U+005e U+02a7
ẽ́$	ẽ́	tuẽ́	inapariinamari	2	U+1ebd U+0301 U+0024
ɲ$	ɲ	-adekiɲ, aineɲ	marawamaragua, kauixana	2	U+0272 U+0024
aʼ$	aʼ	tʃeʃaʼ, koyaneʃaʼ	amueshayanesha	2	U+0061 U+02bc U+0024
tʒ	tʒ	itʒihi, atʒiitʃari	wainuma	2	U+0074 U+0292
ʔs	ʔs	moʔsohko, meʔsawa	chamicuro	2	U+0294 U+0073
^mm	mm	mmoo-ľuʔu, mmo	guajirowayuu, paraujanoanu	2	U+005e U+006d U+006d
u:	u:	gamu:wi, haradu:ɨ	mandawakamandahuaca, paraujanoanu	2	U+0075 U+003a
^dh	dh	dhima, dhiwida	tariana	2	U+005e U+0064 U+0068
^ɰ	ɰ	ɰaʃe-, ɰako	apurinaapurina	2	U+005e U+0270
^û	û	ûti, ûndi	terenaterena	2	U+005e U+00fb
tʂ	tʂ	ukoʔtʂomati, yotʂɾets	chamicuro, amueshayanesha	2	U+0074 U+0282
oo$	oo	too, ta-tʃoo	tainotaino, paraujanoanu	2	U+006f U+006f U+0024
^u$	u	u	yawalapitiyawalapiti, waraicu	2	U+005e U+0075 U+0024
gw	gw	jalaɨwagwaihe, ugwaʃukuna	marawamaragua, kauixana	2	U+0067 U+0077
ɨ̃$	ɨ̃	ɨhɨ̃, -hɨ̃	mehinaku, waurawaura	2	U+0268 U+0303 U+0024
jj	jj	ijju, ijjoma	enawenemaweenawenenawe	2	U+006a U+006a
b$	b	-ib, iɽib	wapixanawapishana, palikur	2	U+0062 U+0024
ps	ps	nopsesa, nopsad	palikur	2	U+0070 U+0073
nʒ	nʒ	rianʒolo, aranʒukua	waraicu, kinikinauguana	2	U+006e U+0292
^õ	õ	õtano-, õnihĩ	enawenemaweenawenenawe, apurinaapurina	2	U+005e U+00f5
f$	f	-kuf, -kicaf	bahuanashiriana	2	U+0066 U+0024
^ũ	ũ	ũgaɽɨ, -ũlũ	wapixanawapishana, mandawakamandahuaca	2	U+005e U+0169
nw	nw	tɨnwata, ounwe	garifunablackcarib, piroyine	2	U+006e U+0077
^u:	u:	u:ni	mandawakamandahuaca	2	U+005e U+0075 U+003a
^tsh	tsh	-tsheni, -tshiːpi	resigaroresigaro	2	U+005e U+0074 U+0073 U+0068
pw	pw	arapwiye, -hũhampwi	manxinerimachinere, palikur	2	U+0070 U+0077
éh	éh	seleléheti, poéhjewe	terenaterena	2	U+00e9 U+0068
ɰ	ɰ	iɰãka, saɰata	apurinaapurina	2	U+0270
^uu	uu	uuhni, uutʃi	guajirowayuu, wainuma	2	U+005e U+0075 U+0075
óh	óh	póhja	terenaterena	1	U+00f3 U+0068
ɽ$	ɽ	ɖaunaiuɽ	wapixanawapishana	1	U+027d U+0024
^nʒ	nʒ	nʒiːpe	guinauguinao	1	U+005e U+006e U+0292
^aʼ	aʼ	aʼpoyenjets	amueshayanesha	1	U+005e U+0061 U+02bc
tʂ$	tʂ	pueɾetʂ	amueshayanesha	1	U+0074 U+0282 U+0024
lʼ$	lʼ	paʼʃmelʼ	amueshayanesha	1	U+006c U+02bc U+0024
ʒ$	ʒ	riʒ	tainotaino	1	U+0292 U+0024
^ɔ	ɔ	ɔnuε	kinikinauguana	1	U+005e U+0254
=	<?>	Dead=operi’to	tainotaino	1	U+003d
^ù	ù	ùuléeri	piapocodzaze	1	U+005e U+00f9
^oʼ$	oʼ	oʼ	amueshayanesha	1	U+005e U+006f U+02bc U+0024
kk	kk	yokko	trinitariomoxos	1	U+006b U+006b
^ee$	ee	ee	pasepase	1	U+005e U+0065 U+0065 U+0024
tt	tt	o-hot-ta-a	guajirowayuu	1	U+0074 U+0074
^ẽː	ẽː	ẽːito	apurinaapurina	1	U+005e U+1ebd U+02d0
ɨː$	ɨː	wɨɽɨː	wapixanawapishana	1	U+0268 U+02d0 U+0024
^gw	gw	gwatʃi	piroyine	1	U+005e U+0067 U+0077
tː	tː	watːnjawi	marawamaragua	1	U+0074 U+02d0
õ$	õ	nõ	kinikinauguana	1	U+00f5 U+0024
às	às	màsibèe	piapocodzaze	1	U+00e0 U+0073
ʃw	ʃw	pɔɾεʃwa	kinikinauguana	1	U+0283 U+0077
áá	áá	ɨrááti	inapariinamari	1	U+00e1 U+00e1
^y$	y	y	tainotaino	1	U+005e U+0079 U+0024
^tʒ	tʒ	tʒiaba	wainuma	1	U+005e U+0074 U+0292
hʂ	hʂ	ihʂopa	chamicuro	1	U+0068 U+0282
^tʃh	tʃh	-tʃhá	cabiyaricaviyari	1	U+005e U+0074 U+0283 U+0068
^ps	ps	psolɨko	piroyine	1	U+005e U+0070 U+0073
^ãː	ãː	ãː-mɨna	apurinaapurina	1	U+005e U+00e3 U+02d0
ɔɔ	ɔɔ	hɔɔε	kinikinauguana	1	U+0254 U+0254
^‘	<?>	-‘u	mawayanamapidian	1	U+005e U+2018
ɛ̃ɛ̃	ɛ̃ɛ̃	sɛ̃ɛ̃nɔ	kinikinauguana	1	U+025b U+0303 U+025b U+0303
^ɨː$	ɨː	ɨː	wapixanawapishana	1	U+005e U+0268 U+02d0 U+0024
jh	jh	-kɨna-mainjhu	marawamaragua	1	U+006a U+0068
^ĩ:	ĩ:	ĩ:hã	mandawakamandahuaca	1	U+005e U+0129 U+003a
ë$	ë	kureritʃë	manxinerimachinere	1	U+00eb U+0024
ĩĩ	ĩĩ	lepĩĩmẽ	kauixana	1	U+0129 U+0129
ú$	ú	awɨtú	inapariinamari	1	U+00fa U+0024
^ľ	<?>	ľakaya-ʃi	guajirowayuu	1	U+005e U+013e
ɲw	ɲw	diɲwa	enawenemaweenawenenawe	1	U+0272 U+0077
m̥	m̥	-em̥u	resigaroresigaro	1	U+006d U+0325
^ɨː	ɨː	ɨːɖaj	wapixanawapishana	1	U+005e U+0268 U+02d0
ʔw	ʔw	aʃaʔwaľa-waa	guajirowayuu	1	U+0294 U+0077
ĩː	ĩː	katahĩːu	manxinerimachinere	1	U+0129 U+02d0
^oo	oo	oohi	trinitariomoxos	1	U+005e U+006f U+006f
lh	lh	heːbanamegalhi	guinauguinao	1	U+006c U+0068
ê$	ê	purê	cabiyaricaviyari	1	U+00ea U+0024
ds	ds	eʒo-dsane	saraveka	1	U+0064 U+0073
ãã$	ãã	-hwãã	baniwaicana	1	U+00e3 U+00e3 U+0024
oʼ$	oʼ	tsoʼ	amueshayanesha	1	U+006f U+02bc U+0024
ẽː	ẽː	ĩhẽːrihe:ri	mandawakamandahuaca	1	U+1ebd U+02d0
^ʔs	ʔs	ʔseno	trinitariomoxos	1	U+005e U+0294 U+0073
^r̥	r̥	r̥iɲu	yawalapitiyawalapiti	1	U+005e U+0072 U+0325
^ɣh	ɣh	ɣhorepa	trinitariomoxos	1	U+005e U+0263 U+0068
ɲ̥	ɲ̥	-iʔtoɲ̥u	resigaroresigaro	1	U+0272 U+0325
és	és	yéewési	piapocodzaze	1	U+00e9 U+0073
^â	â	ânu	terenaterena	1	U+005e U+00e2
ñ	ñ	oñe	marawan	1	U+00f1
nʃ	nʃ	enʃon	baure	1	U+006e U+0283
^î	î	îti	terenaterena	1	U+005e U+00ee
tʒ$	tʒ	latʒ	marawamaragua	1	U+0074 U+0292 U+0024
^ɽ	ɽ	ɽeroko	lokonoarawak	1	U+005e U+027d
^w$	w	-w	palikur	1	U+005e U+0077 U+0024
^D	<?>	Dead=operi’to	tainotaino	1	U+005e U+0044
^o$	o	o	tainotaino	1	U+005e U+006f U+0024
^n̥	n̥	n̥o	resigaroresigaro	1	U+005e U+006e U+0325
kː	kː	ukːduda	mawayanamapidian	1	U+006b U+02d0
^iː$	iː	-iː	cabiyaricaviyari	1	U+005e U+0069 U+02d0 U+0024
yy	yy	iyyaka	enawenemaweenawenenawe	1	U+0079 U+0079
ɲh	ɲh	abɨkeɲhi	marawamaragua	1	U+0272 U+0068
x$	x	ax	palikur	1	U+0078 U+0024
^S	<?>	Sali	waraicu	1	U+005e U+0053
ã́	ã́	puʔã́́ã́tʃi	inapariinamari	1	U+00e3 U+0301
ã́́	ã́́	puʔã́́ã́tʃi	inapariinamari	1	U+00e3 U+0301 U+0301
^éh	éh	éhaka	ignacianomoxos	1	U+005e U+00e9 U+0068
^ns	ns	nsitʃi	piroyine	1	U+005e U+006e U+0073
^oː	oː	oːdʒadʒaʔ	resigaroresigaro	1	U+005e U+006f U+02d0
o:	o:	t-aiyotro:eh	paraujanoanu	1	U+006f U+003a
ɨɨ$	ɨɨ	nyɨkhɨnɨɨ	wapixanawapishana	1	U+0268 U+0268 U+0024
^ĩː$	ĩː	-ĩː	apurinaapurina	1	U+005e U+0129 U+02d0 U+0024
^ɲh	ɲh	ɲha	tariana	1	U+005e U+0272 U+0068
dd	dd	yeddiga	paraujanoanu	1	U+0064 U+0064
ɨɨ	ɨɨ	ayɨɨva	yumana	1	U+0268 U+0268
^A	<?>	Apahoko	guinauguinao	1	U+005e U+0041
sʃ	sʃ	irisʃi	matchiguengamatsigenka	1	U+0073 U+0283
ws	ws	kawsa	chamicuro	1	U+0077 U+0073
ĩː$	ĩː	jaɲĩː	apurinaapurina	1	U+0129 U+02d0 U+0024
sw	sw	peswatalo	chamicuro	1	U+0073 U+0077
áː	áː	háːle	baniwaicana	1	U+00e1 U+02d0
mː	mː	umːra	cabiyaricaviyari	1	U+006d U+02d0
bw	bw	kiyabwad	palikur	1	U+0062 U+0077
dʃ	dʃ	abamedʃa	guinauguinao	1	U+0064 U+0283
ɛ̃ː	ɛ̃ː	ʃɛ̃ːnε	kinikinauguana	1	U+025b U+0303 U+02d0
^ã$	ã	-ã	tainotaino	1	U+005e U+00e3 U+0024
^à	à	àyapi	piapocodzaze	1	U+005e U+00e0
ʔh	ʔh	-eʔhehepe	resigaroresigaro	1	U+0294 U+0068
v$	v	rav	islandcaribkarifuna	1	U+0076 U+0024
…	<?>	a-….-rini	bahuanashiriana	1	U+2026
cw$	cw	hiwicw	bahuanashiriana	1	U+0063 U+0077 U+0024
^ɔː	ɔː	ɔːti	kinikinauguana	1	U+005e U+0254 U+02d0
rr	rr	urri	marawamaragua	1	U+0072 U+0072
àw	àw	nuwàwa	piapocodzaze	1	U+00e0 U+0077
nː	nː	-aːhnːe	baniwaicana	1	U+006e U+02d0
^sw	sw	swa	tariana	1	U+005e U+0073 U+0077
